regione_residenza_domicilio,amministrazione_appartenenza,sesso,eta_max,eta_min,modalita_autenticazione,numero_occorrenze
UMBRIA,GUARDIA DI FINANZA,M,44,35,SPID,85
UMBRIA,GUARDIA DI FINANZA,M,54,45,CIE,11
UMBRIA,GUARDIA DI FINANZA,M,54,45,CNS,3
UMBRIA,GUARDIA DI FINANZA,M,54,45,SPID,202
UMBRIA,GUARDIA DI FINANZA,M,64,55,CIE,11
UMBRIA,GUARDIA DI FINANZA,M,64,55,SPID,166
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,F, ,65,SPID,3
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,F,34,25,SPID,3
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,F,44,35,SPID,8
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,F,54,45,SPID,22
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,F,64,55,CIE,2
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,F,64,55,CNS,2
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,F,64,55,SPID,32
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,M, ,65,SPID,2
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,M,34,25,SPID,2
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,M,44,35,SPID,4
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,M,54,45,SPID,13
UMBRIA,ISPETTORATO NAZIONALE DEL LAVORO,M,64,55,SPID,10
UMBRIA,ISTITUTO SUPERIORE DI SANITA',F,54,45,SPID,3
UMBRIA,ISTITUTO SUPERIORE DI SANITA',F,64,55,SPID,2
UMBRIA,ISTITUTO SUPERIORE DI SANITA',M,64,55,SPID,4
UMBRIA,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,F,34,25,SPID,5
UMBRIA,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,F,44,35,SPID,2
UMBRIA,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,M,54,45,SPID,3
UMBRIA,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,M,64,55,SPID,5
UMBRIA,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,F,54,45,SPID,6
UMBRIA,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,F,64,55,SPID,5
UMBRIA,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,M,54,45,SPID,8
UMBRIA,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,M,64,55,CNS,2
UMBRIA,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,M,64,55,SPID,8
UMBRIA,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,M,54,45,SPID,2
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,F, ,65,SPID,4
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,F,34,25,SPID,4
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,F,44,35,SPID,10
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,F,54,45,CNS,4
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,F,54,45,SPID,8
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,CNS,11
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,SPID,16
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M, ,65,CIE,2
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M, ,65,SPID,9
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M,44,35,SPID,8
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,CIE,2
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,CNS,5
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,SPID,14
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,CIE,4
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,CNS,10
UMBRIA,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,SPID,18
UMBRIA,MINISTERO DELL'INTERNO,F, ,65,SPID,7
UMBRIA,MINISTERO DELL'INTERNO,F,24,18,SPID,2
UMBRIA,MINISTERO DELL'INTERNO,F,24,18,SPID,16
UMBRIA,MINISTERO DELL'INTERNO,F,34,25,CIE,2
UMBRIA,MINISTERO DELL'INTERNO,F,34,25,SPID,42
UMBRIA,MINISTERO DELL'INTERNO,F,34,25,SPID,14
UMBRIA,MINISTERO DELL'INTERNO,F,44,35,SPID,31
UMBRIA,MINISTERO DELL'INTERNO,F,44,35,SPID,11
UMBRIA,MINISTERO DELL'INTERNO,F,54,45,CNS,4
UMBRIA,MINISTERO DELL'INTERNO,F,54,45,SPID,50
UMBRIA,MINISTERO DELL'INTERNO,F,54,45,SPID,24
UMBRIA,MINISTERO DELL'INTERNO,F,64,55,CIE,12
UMBRIA,MINISTERO DELL'INTERNO,F,64,55,CNS,11
UMBRIA,MINISTERO DELL'INTERNO,F,64,55,SPID,66
UMBRIA,MINISTERO DELL'INTERNO,F,64,55,SPID,52
UMBRIA,MINISTERO DELL'INTERNO,M, ,65,SPID,7
UMBRIA,MINISTERO DELL'INTERNO,M,24,18,SPID,28
UMBRIA,MINISTERO DELL'INTERNO,M,24,18,SPID,20
UMBRIA,MINISTERO DELL'INTERNO,M,34,25,CIE,2
UMBRIA,MINISTERO DELL'INTERNO,M,34,25,CIE,3
UMBRIA,MINISTERO DELL'INTERNO,M,34,25,SPID,113
UMBRIA,MINISTERO DELL'INTERNO,M,34,25,SPID,100
UMBRIA,MINISTERO DELL'INTERNO,M,44,35,CIE,9
UMBRIA,MINISTERO DELL'INTERNO,M,44,35,CIE,7
UMBRIA,MINISTERO DELL'INTERNO,M,44,35,SPID,224
UMBRIA,MINISTERO DELL'INTERNO,M,44,35,SPID,103
UMBRIA,MINISTERO DELL'INTERNO,M,54,45,CIE,13
UMBRIA,MINISTERO DELL'INTERNO,M,54,45,CIE,10
UMBRIA,MINISTERO DELL'INTERNO,M,54,45,CNS,3
UMBRIA,MINISTERO DELL'INTERNO,M,54,45,SPID,190
UMBRIA,MINISTERO DELL'INTERNO,M,54,45,SPID,365
UMBRIA,MINISTERO DELL'INTERNO,M,64,55,CIE,12
UMBRIA,MINISTERO DELL'INTERNO,M,64,55,CIE,13
UMBRIA,MINISTERO DELL'INTERNO,M,64,55,CNS,6
UMBRIA,MINISTERO DELL'INTERNO,M,64,55,SPID,217
UMBRIA,MINISTERO DELL'INTERNO,M,64,55,SPID,200
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,CIE,20
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,CNS,2
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,FEDERATION,39
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,SPID,447
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,24,18,CIE,3
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,24,18,SPID,115
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,CIE,30
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,FEDERATION,13
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,SPID,1307
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,CIE,50
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,FEDERATION,34
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,SPID,2483
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,CIE,87
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,CNS,3
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,FEDERATION,84
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,SPID,3568
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,CIE,141
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,CNS,3
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,FEDERATION,235
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,SPID,3455
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M, ,65,CIE,4
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M, ,65,FEDERATION,2
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M, ,65,SPID,108
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,24,18,CIE,2
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,24,18,SPID,25
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,34,25,CIE,21
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,34,25,FEDERATION,5
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,34,25,SPID,406
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,44,35,CIE,30
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,44,35,FEDERATION,6
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,44,35,SPID,639
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,CIE,34
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,FEDERATION,15
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,SPID,697
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,CIE,48
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,CNS,4
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,FEDERATION,33
UMBRIA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,SPID,771
UMBRIA,MINISTERO DELLA CULTURA,F, ,65,SPID,19
UMBRIA,MINISTERO DELLA CULTURA,F,34,25,SPID,7
UMBRIA,MINISTERO DELLA CULTURA,F,44,35,SPID,40
UMBRIA,MINISTERO DELLA CULTURA,F,54,45,SPID,34
UMBRIA,MINISTERO DELLA CULTURA,F,64,55,CIE,6
UMBRIA,MINISTERO DELLA CULTURA,F,64,55,SPID,46
UMBRIA,MINISTERO DELLA CULTURA,M, ,65,SPID,8
UMBRIA,MINISTERO DELLA CULTURA,M,34,25,SPID,13
UMBRIA,MINISTERO DELLA CULTURA,M,44,35,CIE,4
UMBRIA,MINISTERO DELLA CULTURA,M,44,35,SPID,28
UMBRIA,MINISTERO DELLA CULTURA,M,54,45,CIE,3
UMBRIA,MINISTERO DELLA CULTURA,M,54,45,SPID,24
UMBRIA,MINISTERO DELLA CULTURA,M,64,55,CIE,2
UMBRIA,MINISTERO DELLA CULTURA,M,64,55,SPID,33
UMBRIA,MINISTERO DELLA DIFESA,F, ,65,SPID,8
UMBRIA,MINISTERO DELLA DIFESA,F,24,18,CIE,2
UMBRIA,MINISTERO DELLA DIFESA,F,24,18,SPID,28
UMBRIA,MINISTERO DELLA DIFESA,F,34,25,SPID,5
UMBRIA,MINISTERO DELLA DIFESA,F,34,25,SPID,2
UMBRIA,MINISTERO DELLA DIFESA,F,34,25,SPID,32
UMBRIA,MINISTERO DELLA DIFESA,F,44,35,CNS,2
UMBRIA,MINISTERO DELLA DIFESA,F,44,35,SPID,30
UMBRIA,MINISTERO DELLA DIFESA,F,44,35,SPID,4
UMBRIA,MINISTERO DELLA DIFESA,F,54,45,CNS,6
UMBRIA,MINISTERO DELLA DIFESA,F,54,45,SPID,10
UMBRIA,MINISTERO DELLA DIFESA,F,54,45,SPID,5
UMBRIA,MINISTERO DELLA DIFESA,F,64,55,CNS,14
UMBRIA,MINISTERO DELLA DIFESA,F,64,55,SPID,35
UMBRIA,MINISTERO DELLA DIFESA,M, ,65,CNS,2
UMBRIA,MINISTERO DELLA DIFESA,M, ,65,SPID,18
UMBRIA,MINISTERO DELLA DIFESA,M,24,18,CIE,4
UMBRIA,MINISTERO DELLA DIFESA,M,24,18,SPID,98
UMBRIA,MINISTERO DELLA DIFESA,M,24,18,SPID,2
UMBRIA,MINISTERO DELLA DIFESA,M,34,25,CIE,2
UMBRIA,MINISTERO DELLA DIFESA,M,34,25,SPID,148
UMBRIA,MINISTERO DELLA DIFESA,M,34,25,SPID,13
UMBRIA,MINISTERO DELLA DIFESA,M,44,35,CIE,14
UMBRIA,MINISTERO DELLA DIFESA,M,44,35,CNS,35
UMBRIA,MINISTERO DELLA DIFESA,M,44,35,CNS,2
UMBRIA,MINISTERO DELLA DIFESA,M,44,35,SPID,15
UMBRIA,MINISTERO DELLA DIFESA,M,44,35,SPID,288
UMBRIA,MINISTERO DELLA DIFESA,M,54,45,CIE,15
UMBRIA,MINISTERO DELLA DIFESA,M,54,45,CIE,4
UMBRIA,MINISTERO DELLA DIFESA,M,54,45,CNS,84
UMBRIA,MINISTERO DELLA DIFESA,M,54,45,CNS,6
UMBRIA,MINISTERO DELLA DIFESA,M,54,45,SPID,24
UMBRIA,MINISTERO DELLA DIFESA,M,54,45,SPID,2
UMBRIA,MINISTERO DELLA DIFESA,M,54,45,SPID,266
UMBRIA,MINISTERO DELLA DIFESA,M,64,55,CIE,5
UMBRIA,MINISTERO DELLA DIFESA,M,64,55,CIE,10
UMBRIA,MINISTERO DELLA DIFESA,M,64,55,CNS,50
UMBRIA,MINISTERO DELLA DIFESA,M,64,55,CNS,19
UMBRIA,MINISTERO DELLA DIFESA,M,64,55,SPID,72
UMBRIA,MINISTERO DELLA DIFESA,M,64,55,SPID,114
UMBRIA,MINISTERO DELLA DIFESA,M,64,55,SPID,2
UMBRIA,MINISTERO DELLA GIUSTIZIA,F, ,65,CIE,2
UMBRIA,MINISTERO DELLA GIUSTIZIA,F, ,65,CNS,3
UMBRIA,MINISTERO DELLA GIUSTIZIA,F, ,65,SPID,24
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,24,18,SPID,7
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,34,25,CIE,2
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,34,25,SPID,95
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,44,35,CIE,3
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,44,35,CNS,3
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,44,35,SPID,92
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,54,45,CIE,6
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,54,45,CNS,6
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,54,45,SPID,116
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,64,55,CIE,4
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,64,55,CNS,37
UMBRIA,MINISTERO DELLA GIUSTIZIA,F,64,55,SPID,155
UMBRIA,MINISTERO DELLA GIUSTIZIA,M, ,65,CIE,4
UMBRIA,MINISTERO DELLA GIUSTIZIA,M, ,65,SPID,16
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,24,18,SPID,10
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,34,25,CIE,4
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,34,25,SPID,65
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,44,35,CNS,3
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,44,35,SPID,89
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,54,45,CIE,9
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,54,45,CNS,4
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,54,45,SPID,223
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,64,55,CIE,17
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,64,55,CNS,14
UMBRIA,MINISTERO DELLA GIUSTIZIA,M,64,55,SPID,231
UMBRIA,MINISTERO DELLA SALUTE,F,54,45,SPID,2
UMBRIA,MINISTERO DELLA SALUTE,M, ,65,SPID,2
UMBRIA,MINISTERO DELLA SALUTE,M,34,25,SPID,2
UMBRIA,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,F,44,35,SPID,2
UMBRIA,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,F,54,45,SPID,2
UMBRIA,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,F,64,55,SPID,2
UMBRIA,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,M,64,55,CIE,2
UMBRIA,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,M,64,55,SPID,6
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F, ,65,SPID,4
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,44,35,SPID,6
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,54,45,SPID,6
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,64,55,CIE,2
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,64,55,CNS,2
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,64,55,SPID,16
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M, ,65,CIE,2
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M, ,65,SPID,4
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,34,25,SPID,3
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,44,35,SPID,14
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,54,45,SPID,11
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,64,55,CIE,3
UMBRIA,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,64,55,SPID,15
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,F,44,35,SPID,7
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,F,54,45,SPID,9
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,F,64,55,SPID,7
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,M, ,65,SPID,3
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,M,34,25,SPID,3
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,M,44,35,SPID,11
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,M,54,45,CIE,2
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,M,54,45,SPID,14
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,M,64,55,CIE,3
UMBRIA,MINISTERO UNIVERSITA' E RICERCA,M,64,55,SPID,20
UMBRIA,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,F,44,35,SPID,3
UMBRIA,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,F,64,55,SPID,5
UMBRIA,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,M,54,45,SPID,2
UMBRIA,REGIONE LAZIO,F,44,35,SPID,2
UMBRIA,REGIONE LAZIO,F,54,45,SPID,2
UMBRIA,REGIONE LAZIO,M,44,35,SPID,3
UMBRIA,REGIONE LAZIO,M,64,55,SPID,3
VALLE D'AOSTA,AGENZIA DELLE DOGANE,F,34,25,SPID,2
VALLE D'AOSTA,AGENZIA DELLE DOGANE,F,54,45,SPID,7
VALLE D'AOSTA,AGENZIA DELLE DOGANE,F,64,55,SPID,10
VALLE D'AOSTA,AGENZIA DELLE DOGANE,M,34,25,SPID,2
VALLE D'AOSTA,AGENZIA DELLE DOGANE,M,54,45,SPID,3
VALLE D'AOSTA,AGENZIA DELLE DOGANE,M,64,55,SPID,6
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,F,34,25,SPID,4
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,F,44,35,SPID,4
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,F,54,45,SPID,15
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,F,64,55,SPID,18
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,M, ,65,SPID,2
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,M,34,25,SPID,4
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,M,44,35,SPID,5
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,M,54,45,SPID,15
VALLE D'AOSTA,AGENZIA DELLE ENTRATE,M,64,55,SPID,14
VALLE D'AOSTA,CONSIGLIO DI STATO E T.A.R.,F,64,55,SPID,2
VALLE D'AOSTA,CORTE DEI CONTI,F,54,45,SPID,3
VALLE D'AOSTA,CORTE DEI CONTI,M,64,55,SPID,4
VALLE D'AOSTA,GUARDIA DI FINANZA,F,44,35,SPID,6
VALLE D'AOSTA,GUARDIA DI FINANZA,M,24,18,SPID,8
VALLE D'AOSTA,GUARDIA DI FINANZA,M,34,25,SPID,31
VALLE D'AOSTA,GUARDIA DI FINANZA,M,44,35,CIE,2
VALLE D'AOSTA,GUARDIA DI FINANZA,M,44,35,SPID,31
VALLE D'AOSTA,GUARDIA DI FINANZA,M,54,45,CIE,6
VALLE D'AOSTA,GUARDIA DI FINANZA,M,54,45,SPID,65
VALLE D'AOSTA,GUARDIA DI FINANZA,M,64,55,SPID,19
VALLE D'AOSTA,ISPETTORATO NAZIONALE DEL LAVORO,F,64,55,SPID,3
VALLE D'AOSTA,ISPETTORATO NAZIONALE DEL LAVORO,M,64,55,SPID,5
VALLE D'AOSTA,MINISTERO DELL'ECONOMIA E FINANZE,F, ,65,SPID,2
VALLE D'AOSTA,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,CNS,3
VALLE D'AOSTA,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,SPID,5
VALLE D'AOSTA,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,SPID,2
VALLE D'AOSTA,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,SPID,5
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F, ,65,CIE,2
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,24,18,SPID,3
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,34,25,SPID,8
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,54,45,CNS,2
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,54,45,SPID,6
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,54,45,SPID,7
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,64,55,CNS,3
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,64,55,SPID,8
VALLE D'AOSTA,MINISTERO DELL'INTERNO,F,64,55,SPID,3
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,24,18,SPID,3
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,34,25,SPID,36
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,44,35,CIE,2
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,44,35,SPID,38
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,44,35,SPID,5
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,54,45,CIE,7
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,54,45,SPID,64
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,54,45,SPID,6
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,64,55,SPID,6
VALLE D'AOSTA,MINISTERO DELL'INTERNO,M,64,55,SPID,29
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,CIE,2
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,SPID,19
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,SPID,19
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,SPID,23
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,SPID,11
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,34,25,SPID,6
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,44,35,SPID,8
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,SPID,7
VALLE D'AOSTA,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,SPID,8
VALLE D'AOSTA,MINISTERO DELLA DIFESA,F,24,18,SPID,6
VALLE D'AOSTA,MINISTERO DELLA DIFESA,F,34,25,SPID,9
VALLE D'AOSTA,MINISTERO DELLA DIFESA,F,44,35,SPID,16
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,24,18,SPID,12
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,34,25,CIE,3
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,34,25,SPID,37
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,44,35,CIE,2
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,44,35,SPID,61
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,54,45,CIE,4
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,54,45,CNS,6
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,54,45,SPID,3
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,54,45,SPID,67
VALLE D'AOSTA,MINISTERO DELLA DIFESA,M,64,55,SPID,11
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,F, ,65,SPID,3
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,F,34,25,SPID,5
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,F,44,35,SPID,6
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,F,54,45,CNS,2
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,F,54,45,SPID,10
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,F,64,55,CNS,2
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,F,64,55,SPID,15
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,M, ,65,SPID,2
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,M,34,25,SPID,19
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,M,44,35,SPID,18
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,M,54,45,CIE,2
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,M,54,45,SPID,21
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,M,64,55,CNS,2
VALLE D'AOSTA,MINISTERO DELLA GIUSTIZIA,M,64,55,SPID,28
VENETO,A.O.R.N. ANTONIO CARDARELLI,F,34,25,SPID,3
VENETO,AGENZIA DEL DEMANIO,F,44,35,SPID,11
VENETO,AGENZIA DEL DEMANIO,F,54,45,SPID,11
VENETO,AGENZIA DEL DEMANIO,M,34,25,SPID,2
VENETO,AGENZIA DEL DEMANIO,M,44,35,SPID,6
VENETO,AGENZIA DEL DEMANIO,M,54,45,SPID,13
